vectorization,kernel,degree,C,gamma,class_weight,train_accuracy,train_recall,train_precision,train_f1,test_accuracy,test_recall,test_precision,test_f1
w2v,linear,X,0.1,1.0,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
w2v,linear,X,0.1,1.0,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
w2v,linear,X,0.1,1.0,"{0: 1, 1: 1}",0.9377655055225149,0.10580912863070539,0.8571428571428571,0.1883656509695291,0.9441691443673604,0.08719346049046321,0.9142857142857143,0.15920398009950248
w2v,linear,X,0.1,0.01,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,0.01,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,0.01,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,0.1,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,0.1,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,0.1,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,1.0,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,1.0,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,1.0,"{0: 1, 1: 3}",0.9376947040498442,0.5404564315352697,0.5438413361169102,0.5421436004162331,0.9395441030723488,0.5231607629427792,0.5013054830287206,0.5119999999999999
w2v,linear,X,0.1,0.01,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,0.1,0.01,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,0.1,0.01,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,0.1,0.1,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,0.1,0.1,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,0.1,0.1,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,0.1,1.0,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,0.1,1.0,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,0.1,1.0,"{0: 1, 1: 5}",0.9176578872840555,0.6794605809128631,0.4340622929092114,0.5297209866558835,0.9230260984473075,0.6730245231607629,0.41652613827993257,0.5145833333333333
w2v,linear,X,1.0,0.01,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,0.01,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,0.01,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,0.1,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,0.1,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,0.1,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,1.0,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,1.0,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,1.0,"{0: 1, 1: 1}",0.9417303879920702,0.19190871369294607,0.8078602620087336,0.3101424979044426,0.9453254046911134,0.16893732970027248,0.7045454545454546,0.2725274725274725
w2v,linear,X,1.0,0.01,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,0.01,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,0.01,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,0.1,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,0.1,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,0.1,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,1.0,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,1.0,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,1.0,"{0: 1, 1: 3}",0.9403851600113282,0.5881742738589212,0.5602766798418972,0.5738866396761134,0.9407003633961017,0.55858310626703,0.5099502487562189,0.5331599479843953
w2v,linear,X,1.0,0.01,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
w2v,linear,X,1.0,0.01,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
w2v,linear,X,1.0,0.01,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
w2v,linear,X,1.0,0.1,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
w2v,linear,X,1.0,0.1,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
w2v,linear,X,1.0,0.1,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
w2v,linear,X,1.0,1.0,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
w2v,linear,X,1.0,1.0,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
w2v,linear,X,1.0,1.0,"{0: 1, 1: 5}",0.9211271594449164,0.7116182572614108,0.4507227332457293,0.5518905872888173,0.9222001982160555,0.670299727520436,0.412751677852349,0.5109034267912773
